frame,nb of entities,FPS,frame length,physics length,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-load-miss-ratio
57,50,303,0.003330,0.000175,968325.000000,52595.000000,0.054315
58,51,303,0.003314,0.000185,1014348.000000,52060.000000,0.051324
59,52,303,0.003323,0.000163,1010539.000000,51565.000000,0.051027
60,53,300,0.003324,0.000400,1097150.000000,56230.000000,0.051251
61,54,300,0.003323,0.000174,1157483.000000,59287.000000,0.051221
62,55,300,0.003318,0.000154,1094456.000000,52390.000000,0.047869
63,56,300,0.003325,0.000192,1088082.000000,56994.000000,0.052380
64,57,300,0.003320,0.000200,1192110.000000,59798.000000,0.050161
65,58,300,0.003335,0.000188,1032283.000000,56336.000000,0.054574
66,59,300,0.003344,0.000217,1088461.000000,62616.000000,0.057527
67,60,300,0.003348,0.000182,1059290.000000,59853.000000,0.056503
68,61,300,0.003338,0.000191,956906.000000,53489.000000,0.055898
69,62,300,0.003325,0.000160,1106402.000000,55269.000000,0.049954
70,63,300,0.003321,0.000166,1075584.000000,49000.000000,0.045557
71,64,300,0.003327,0.000162,1115590.000000,54502.000000,0.048855
72,64,300,0.003332,0.000252,1019998.000000,62146.000000,0.060928
73,65,300,0.003338,0.000212,1135180.000000,61814.000000,0.054453
74,66,300,0.003339,0.000311,1054868.000000,72668.000000,0.068888
75,67,300,0.003355,0.000290,1034559.000000,64528.000000,0.062372
76,67,300,0.003346,0.000301,1064127.000000,69922.000000,0.065708
77,68,300,0.003345,0.000306,1098347.000000,68174.000000,0.062070
78,68,300,0.003351,0.000307,1087764.000000,82262.000000,0.075625
79,68,300,0.003336,0.000307,1076032.000000,78958.000000,0.073379
80,69,300,0.003320,0.000379,1253531.000000,81117.000000,0.064711
81,70,298,0.004937,0.000284,1115296.000000,66590.000000,0.059706
82,71,298,0.003318,0.000429,1497961.000000,85841.000000,0.057305
83,72,298,0.003322,0.000337,1496493.000000,73838.000000,0.049341
84,73,298,0.003322,0.000475,1676524.000000,89240.000000,0.053229
85,74,298,0.003320,0.000492,1620204.000000,101250.000000,0.062492
86,75,298,0.003320,0.000339,1470006.000000,73972.000000,0.050321
87,76,298,0.003323,0.000354,1510719.000000,76992.000000,0.050964
88,77,298,0.003318,0.000259,1435144.000000,69307.000000,0.048293
89,78,298,0.003323,0.000261,1428889.000000,65525.000000,0.045857
90,79,298,0.003335,0.000287,1446224.000000,71294.000000,0.049297
91,79,298,0.003315,0.000366,1406206.000000,66080.000000,0.046992
92,80,298,0.003324,0.000234,1364457.000000,63303.000000,0.046394
93,81,298,0.003326,0.000384,1427450.000000,80434.000000,0.056348
94,82,298,0.003320,0.000235,1370889.000000,59189.000000,0.043176
95,83,298,0.003328,0.000229,1378392.000000,62474.000000,0.045324
96,83,298,0.003318,0.000286,1376934.000000,63678.000000,0.046246
97,84,298,0.003324,0.000324,1483829.000000,69228.000000,0.046655
98,84,298,0.003319,0.000360,1614965.000000,77008.000000,0.047684
99,85,298,0.003328,0.000289,1500500.000000,66352.000000,0.044220
100,86,298,0.003318,0.000338,1526109.000000,69116.000000,0.045289
101,87,298,0.003324,0.000333,1501741.000000,69627.000000,0.046364
102,87,298,0.003324,0.000332,1557025.000000,70624.000000,0.045358
103,88,298,0.003317,0.000352,1566468.000000,70307.000000,0.044882
104,89,298,0.003323,0.000348,1526949.000000,67416.000000,0.044151
105,90,298,0.003321,0.000346,1577509.000000,71571.000000,0.045370
106,91,298,0.003323,0.000345,1567243.000000,70794.000000,0.045171
107,91,298,0.003329,0.000340,1538597.000000,70119.000000,0.045573
108,92,298,0.003316,0.000523,1665113.000000,81208.000000,0.048770
109,92,298,0.003320,0.000454,1614520.000000,77630.000000,0.048082
110,93,298,0.003325,0.000459,1655235.000000,83088.000000,0.050197
111,94,298,0.003320,0.000461,1659609.000000,80944.000000,0.048773
112,95,298,0.003323,0.000456,1669302.000000,79512.000000,0.047632
113,95,298,0.003323,0.000454,1655373.000000,80158.000000,0.048423
114,96,298,0.003323,0.000476,1647160.000000,75439.000000,0.045799
115,97,298,0.003325,0.000481,1709375.000000,89644.000000,0.052443
116,98,298,0.003320,0.000423,1898865.000000,86918.000000,0.045774
117,99,298,0.003321,0.000618,1992474.000000,100796.000000,0.050588
118,100,298,0.003323,0.000571,2051228.000000,99951.000000,0.048727
119,101,298,0.003321,0.000582,1989715.000000,96893.000000,0.048697
120,102,298,0.003320,0.000701,2136306.000000,107545.000000,0.050342
121,103,298,0.003320,0.000619,2052693.000000,106753.000000,0.052006
122,104,298,0.003325,0.000531,2109828.000000,93611.000000,0.044369
123,105,298,0.003315,0.000643,2185804.000000,107630.000000,0.049240
124,106,298,0.003327,0.000476,1931117.000000,81820.000000,0.042369
125,107,298,0.003314,0.000466,1966787.000000,81061.000000,0.041215
126,108,298,0.003324,0.000379,1985594.000000,81968.000000,0.041281
127,108,298,0.003321,0.000450,1937508.000000,81130.000000,0.041873
128,109,298,0.003326,0.000448,1938511.000000,81002.000000,0.041786
129,110,298,0.003322,0.000455,1942018.000000,79219.000000,0.040792
130,111,298,0.003321,0.000438,2099866.000000,87843.000000,0.041833
131,111,298,0.003323,0.000542,2190441.000000,94564.000000,0.043171
132,112,298,0.003321,0.000492,2084262.000000,89298.000000,0.042844
133,113,298,0.003323,0.000544,2214622.000000,93792.000000,0.042351
134,114,298,0.003325,0.000507,2064947.000000,84605.000000,0.040972
135,115,298,0.003317,0.000489,2292025.000000,98512.000000,0.042980
136,116,298,0.003324,0.000544,2397158.000000,101841.000000,0.042484
137,116,298,0.003327,0.000549,2274759.000000,94647.000000,0.041607
138,117,298,0.003316,0.000677,2472622.000000,111461.000000,0.045078
139,118,298,0.003327,0.000539,2522108.000000,105529.000000,0.041842
140,119,298,0.003318,0.001144,2794554.000000,148046.000000,0.052977
141,120,301,0.003323,0.000558,2730209.000000,116178.000000,0.042553
142,121,301,0.003325,0.000578,2732037.000000,115510.000000,0.042280
143,122,301,0.003323,0.000613,2639600.000000,109605.000000,0.041523
144,123,301,0.003325,0.000691,2856483.000000,122937.000000,0.043038
145,124,300,0.003324,0.000572,2812829.000000,117809.000000,0.041883
146,124,300,0.003324,0.000649,2807352.000000,117079.000000,0.041704
147,125,300,0.003323,0.000679,2842197.000000,119126.000000,0.041913
148,126,300,0.003323,0.000605,2782138.000000,111472.000000,0.040067
149,127,300,0.003325,0.000622,2761396.000000,107794.000000,0.039036
150,127,301,0.003323,0.000629,3010536.000000,125858.000000,0.041806
151,128,300,0.003325,0.000652,3023732.000000,124863.000000,0.041294
152,129,300,0.003325,0.000852,3178115.000000,133741.000000,0.042082
153,129,300,0.003321,0.000776,3059348.000000,125253.000000,0.040941
154,129,300,0.003324,0.000697,2937658.000000,115546.000000,0.039333
155,130,301,0.003317,0.000841,3191356.000000,135054.000000,0.042319
156,131,300,0.003325,0.000761,3134595.000000,126714.000000,0.040424
157,132,300,0.003325,0.000646,3126862.000000,120857.000000,0.038651
158,133,300,0.003320,0.000833,3232462.000000,127315.000000,0.039386
159,134,300,0.003324,0.000673,3163371.000000,124322.000000,0.039300
160,135,300,0.003324,0.000963,3334964.000000,134182.000000,0.040235
161,135,300,0.003323,0.000847,3268038.000000,126018.000000,0.038561
162,136,300,0.003328,0.000818,3292669.000000,127710.000000,0.038786
163,137,300,0.003318,0.000863,3403085.000000,141262.000000,0.041510
164,138,300,0.003324,0.000753,3195737.000000,118103.000000,0.036956
165,139,300,0.003319,0.000827,3340801.000000,129788.000000,0.038849
166,140,300,0.003322,0.000761,3448811.000000,134965.000000,0.039134
167,141,300,0.003324,0.000889,3449688.000000,134354.000000,0.038947
168,142,300,0.003326,0.001001,3605707.000000,144527.000000,0.040083
169,143,300,0.003323,0.000837,3660295.000000,140028.000000,0.038256
170,144,300,0.003325,0.000966,3701913.000000,143057.000000,0.038644
171,144,300,0.003322,0.000904,3837365.000000,152637.000000,0.039777
172,145,300,0.003320,0.000887,3727019.000000,142899.000000,0.038341
173,146,300,0.003323,0.000860,3615777.000000,136352.000000,0.037710
174,147,300,0.003326,0.000910,3852824.000000,147911.000000,0.038390
175,148,300,0.003323,0.000923,3932814.000000,155092.000000,0.039435
176,149,300,0.003324,0.001139,4089835.000000,160618.000000,0.039272
177,149,300,0.003321,0.000963,4069367.000000,158472.000000,0.038943
178,150,300,0.003322,0.000938,4107721.000000,158948.000000,0.038695
179,151,300,0.003324,0.001037,4224977.000000,160946.000000,0.038094
180,151,300,0.003327,0.001056,4382566.000000,175052.000000,0.039943
181,151,300,0.003383,0.001265,4475817.000000,178654.000000,0.039915
182,152,300,0.003382,0.001061,4329185.000000,170876.000000,0.039471
183,152,300,0.003384,0.001122,4366105.000000,177329.000000,0.040615
184,153,300,0.003371,0.000994,4288255.000000,168352.000000,0.039259
185,154,300,0.003394,0.001126,4349290.000000,175490.000000,0.040349
186,155,300,0.003376,0.001046,4474384.000000,177213.000000,0.039606
187,156,300,0.003396,0.001225,4553123.000000,180768.000000,0.039702
188,157,300,0.003379,0.001054,4414726.000000,173678.000000,0.039341
189,157,300,0.003368,0.001088,4627204.000000,180439.000000,0.038995
190,158,300,0.003400,0.001110,4427560.000000,168536.000000,0.038065
191,159,299,0.003386,0.001167,4787206.000000,187805.000000,0.039231
192,159,299,0.003396,0.001095,4926215.000000,196157.000000,0.039819
193,159,299,0.003394,0.001175,4926510.000000,194267.000000,0.039433
194,160,299,0.003384,0.001152,4943295.000000,191143.000000,0.038667
195,161,299,0.003403,0.001072,4850398.000000,188630.000000,0.038890
196,161,299,0.003389,0.001249,5048505.000000,201555.000000,0.039924
197,161,299,0.003333,0.001272,5197210.000000,210043.000000,0.040415
198,162,299,0.003359,0.001742,5308246.000000,237545.000000,0.044750
199,163,299,0.003345,0.001570,5414859.000000,235222.000000,0.043440
200,164,299,0.003303,0.001293,5478600.000000,223198.000000,0.040740
201,165,299,0.003343,0.002153,5580135.000000,290785.000000,0.052111
202,166,299,0.003321,0.002069,5653257.000000,284552.000000,0.050334
203,167,299,0.003336,0.001960,5821118.000000,277907.000000,0.047741
204,167,299,0.003323,0.001245,5447724.000000,206032.000000,0.037820
205,168,299,0.003320,0.001517,5540548.000000,210858.000000,0.038057
206,169,299,0.003324,0.001437,5525680.000000,211769.000000,0.038325
207,169,299,0.003324,0.001395,5554343.000000,211013.000000,0.037991
208,170,299,0.003329,0.002100,6150642.000000,268883.000000,0.043716
209,170,299,0.003330,0.001476,5711161.000000,215276.000000,0.037694
210,171,299,0.003322,0.001489,5868442.000000,225548.000000,0.038434
211,172,299,0.003321,0.001441,5907484.000000,228093.000000,0.038611
212,173,299,0.003354,0.002331,6409236.000000,286565.000000,0.044711
213,173,299,0.003323,0.001373,6097900.000000,233955.000000,0.038366
214,174,299,0.003332,0.002063,6433754.000000,262422.000000,0.040788
215,175,299,0.003332,0.001625,6322712.000000,241562.000000,0.038205
216,176,299,0.003316,0.001796,6417032.000000,253127.000000,0.039446
217,177,299,0.003323,0.001426,6314715.000000,238222.000000,0.037725
218,178,299,0.003327,0.001740,6539233.000000,255198.000000,0.039026
219,178,299,0.003324,0.001528,6605477.000000,257286.000000,0.038950
220,178,299,0.003323,0.001591,6519199.000000,251734.000000,0.038614
221,179,299,0.003326,0.001704,6542885.000000,253008.000000,0.038669
222,179,299,0.003322,0.001500,6566631.000000,251468.000000,0.038295
223,180,299,0.003320,0.001599,6607300.000000,251740.000000,0.038100
224,181,299,0.003332,0.001717,6609566.000000,249609.000000,0.037765
225,182,299,0.003325,0.001893,6726754.000000,254152.000000,0.037782
226,182,299,0.003331,0.001934,6981593.000000,272226.000000,0.038992
227,183,299,0.003328,0.001715,7012372.000000,268059.000000,0.038227
228,184,299,0.003337,0.001620,7074968.000000,271020.000000,0.038307
229,185,299,0.003321,0.001698,6907159.000000,257875.000000,0.037334
230,186,299,0.003335,0.001951,7004077.000000,263060.000000,0.037558
231,186,299,0.003320,0.001631,7022984.000000,264622.000000,0.037679
232,187,299,0.003322,0.001648,7149181.000000,274121.000000,0.038343
233,188,299,0.003332,0.001848,7127423.000000,271608.000000,0.038107
234,188,299,0.003321,0.001697,7335153.000000,276493.000000,0.037694
235,189,298,0.003415,0.001671,7206873.000000,274590.000000,0.038101
236,190,298,0.003395,0.001926,7414673.000000,281651.000000,0.037986
237,191,298,0.003417,0.001728,7575278.000000,288880.000000,0.038135
238,192,298,0.003342,0.001741,7584670.000000,289062.000000,0.038111
239,193,298,0.003327,0.001805,7788413.000000,297764.000000,0.038232
240,194,298,0.003324,0.001839,7948174.000000,308706.000000,0.038840
241,195,298,0.003324,0.001833,7956833.000000,308886.000000,0.038820
242,196,298,0.003358,0.002196,8156211.000000,320093.000000,0.039245
243,197,298,0.003330,0.001930,8245839.000000,318826.000000,0.038665
244,198,298,0.003344,0.002227,8440881.000000,327988.000000,0.038857
245,199,299,0.003339,0.001993,8609950.000000,339223.000000,0.039399
246,200,299,0.003392,0.002823,8992738.000000,367421.000000,0.040858
247,201,299,0.003315,0.002340,9118363.000000,364253.000000,0.039947
248,202,299,0.003337,0.002083,8912238.000000,351876.000000,0.039482
249,202,299,0.003349,0.002327,8880188.000000,347811.000000,0.039167
250,202,299,0.003345,0.002084,8927597.000000,351592.000000,0.039383
251,202,299,0.003343,0.002306,8987118.000000,352375.000000,0.039209
252,203,299,0.003339,0.002121,9048576.000000,352802.000000,0.038990
253,204,299,0.003353,0.002401,9240967.000000,362429.000000,0.039220
254,205,299,0.003341,0.002155,9072374.000000,352467.000000,0.038851
255,205,299,0.003338,0.002125,9045858.000000,353808.000000,0.039113
256,206,299,0.003352,0.002359,9094932.000000,355630.000000,0.039102
257,207,299,0.003362,0.002451,9353889.000000,369775.000000,0.039532
258,208,299,0.003341,0.002127,9112495.000000,350254.000000,0.038437
259,209,299,0.003341,0.002160,9287455.000000,359472.000000,0.038705
260,210,299,0.003347,0.002221,9209622.000000,354381.000000,0.038479
261,211,299,0.003368,0.002539,9676898.000000,376449.000000,0.038902
262,212,299,0.003358,0.002542,9706224.000000,377099.000000,0.038851
263,212,299,0.003348,0.002316,9750034.000000,374376.000000,0.038397
264,213,299,0.003354,0.002413,10156575.000000,392954.000000,0.038690
265,213,299,0.003350,0.002328,9978481.000000,383824.000000,0.038465
266,214,299,0.003355,0.002420,10114751.000000,391826.000000,0.038738
267,215,299,0.003352,0.002412,10136984.000000,393682.000000,0.038836
268,216,299,0.003352,0.002383,10110265.000000,388714.000000,0.038447
269,217,299,0.003354,0.002422,10186005.000000,390934.000000,0.038380
270,217,299,0.003358,0.002463,10368836.000000,401855.000000,0.038756
271,217,299,0.003359,0.002484,10548224.000000,408979.000000,0.038772
272,218,299,0.003374,0.002730,10818295.000000,424021.000000,0.039195
273,219,299,0.003358,0.002500,10539679.000000,404674.000000,0.038395
274,220,299,0.003358,0.002475,10563255.000000,402253.000000,0.038080
275,220,299,0.003363,0.002548,10601402.000000,402787.000000,0.037994
276,221,298,0.003364,0.002494,10595278.000000,402741.000000,0.038011
277,222,298,0.003359,0.002548,10640318.000000,405194.000000,0.038081
278,223,298,0.003363,0.002572,10719363.000000,400953.000000,0.037405
279,224,298,0.003366,0.002622,10770453.000000,406736.000000,0.037764
280,224,298,0.003359,0.002514,10722894.000000,402253.000000,0.037513
281,225,298,0.003355,0.002546,10794527.000000,407298.000000,0.037732
282,226,298,0.003364,0.002587,10921667.000000,412079.000000,0.037730
283,226,298,0.003365,0.002611,11038226.000000,415775.000000,0.037667
284,227,298,0.003366,0.002611,11109625.000000,421430.000000,0.037934
285,228,298,0.003362,0.002547,10886950.000000,410705.000000,0.037725
286,229,298,0.003364,0.002599,11183249.000000,421135.000000,0.037658
287,230,298,0.003384,0.002919,11297488.000000,433644.000000,0.038384
288,231,298,0.003371,0.002623,11358013.000000,428853.000000,0.037758
289,231,298,0.003357,0.002594,11156235.000000,414141.000000,0.037122
290,232,298,0.003366,0.002616,11206747.000000,416618.000000,0.037176
291,232,298,0.003374,0.002773,11743091.000000,447005.000000,0.038065
292,233,298,0.003375,0.002751,11480790.000000,427417.000000,0.037229
293,234,297,0.003362,0.002580,11096772.000000,405987.000000,0.036586
294,235,297,0.003366,0.002624,11269871.000000,414528.000000,0.036782
295,236,297,0.003365,0.002601,11254756.000000,414590.000000,0.036837
296,237,297,0.003379,0.002770,11601734.000000,430154.000000,0.037077
297,238,298,0.003370,0.002704,11600244.000000,429073.000000,0.036988
298,238,298,0.003380,0.002906,11949679.000000,443290.000000,0.037096
299,239,297,0.003374,0.002775,11910372.000000,440181.000000,0.036958
300,240,297,0.003374,0.002782,11936451.000000,438987.000000,0.036777
301,241,297,0.003374,0.002774,11950737.000000,439384.000000,0.036766
302,242,297,0.003376,0.002801,12073860.000000,446464.000000,0.036978
303,243,297,0.003382,0.002957,12206064.000000,448742.000000,0.036764
304,244,297,0.003384,0.002957,12376423.000000,460545.000000,0.037211
305,245,297,0.003382,0.002949,12540233.000000,469342.000000,0.037427
306,245,297,0.003381,0.002917,12497791.000000,459347.000000,0.036754
307,246,297,0.003333,0.002968,12665963.000000,465605.000000,0.036760
308,247,297,0.003424,0.003086,12861722.000000,467116.000000,0.036318
309,248,297,0.003366,0.003026,12904344.000000,474636.000000,0.036781
310,249,297,0.003361,0.003003,12737506.000000,462166.000000,0.036284
311,250,297,0.003368,0.003028,12911526.000000,468936.000000,0.036319
312,251,297,0.003389,0.003040,12977091.000000,470893.000000,0.036286
313,251,297,0.003457,0.003138,12897682.000000,464059.000000,0.035980
314,252,297,0.003339,0.003010,12894873.000000,464456.000000,0.036019
315,253,297,0.003402,0.003053,13058822.000000,471580.000000,0.036112
316,254,296,0.003497,0.003071,13045862.000000,468106.000000,0.035882
317,254,296,0.003607,0.003226,13442323.000000,491437.000000,0.036559
318,255,296,0.003430,0.003110,13093523.000000,464171.000000,0.035450
319,256,296,0.003432,0.003081,13127460.000000,468346.000000,0.035677
320,257,296,0.003451,0.003124,13419392.000000,481477.000000,0.035879
321,258,295,0.003503,0.003171,13566457.000000,487544.000000,0.035937
322,259,295,0.003650,0.003311,13515035.000000,483749.000000,0.035793
323,260,295,0.003537,0.003198,13712287.000000,489313.000000,0.035684
324,261,294,0.003543,0.003207,13773574.000000,492038.000000,0.035723
325,262,294,0.003652,0.003315,14066881.000000,507869.000000,0.036104
326,263,294,0.003576,0.003238,13901655.000000,498517.000000,0.035860
327,264,293,0.003760,0.003416,14076787.000000,510593.000000,0.036272
328,264,293,0.003597,0.003258,14011832.000000,499909.000000,0.035678
329,265,292,0.003569,0.003231,13883743.000000,493338.000000,0.035534
330,266,292,0.003654,0.003313,14273333.000000,509043.000000,0.035664
331,267,291,0.003824,0.003449,14615127.000000,522610.000000,0.035758
332,268,291,0.003723,0.003406,14363887.000000,505149.000000,0.035168
333,269,290,0.003692,0.003337,14409953.000000,508084.000000,0.035259
334,270,290,0.003685,0.003353,14444522.000000,509583.000000,0.035279
335,271,289,0.003752,0.003392,14648009.000000,517208.000000,0.035309
336,271,288,0.003971,0.003633,14832175.000000,526881.000000,0.035523
337,272,288,0.003794,0.003453,14818764.000000,524242.000000,0.035377
338,272,287,0.003882,0.003542,14985539.000000,534291.000000,0.035654
339,273,286,0.003890,0.003537,15190586.000000,542907.000000,0.035740
340,274,286,0.003915,0.003581,15023400.000000,532358.000000,0.035435
341,275,285,0.003983,0.003611,15219440.000000,539901.000000,0.035474
342,276,284,0.003964,0.003616,15530304.000000,548460.000000,0.035315
343,277,283,0.004054,0.003652,15525496.000000,549849.000000,0.035416
344,278,282,0.004250,0.003877,15584083.000000,546151.000000,0.035045
345,279,281,0.004000,0.003669,15661826.000000,553685.000000,0.035353
346,280,280,0.004008,0.003657,15718258.000000,554199.000000,0.035258
347,281,279,0.004119,0.003782,16156687.000000,580497.000000,0.035929
348,281,278,0.004148,0.003800,16254347.000000,583874.000000,0.035921
349,282,277,0.004081,0.003757,16050800.000000,569379.000000,0.035474
350,283,276,0.004081,0.003732,16052885.000000,567371.000000,0.035344
351,284,275,0.004234,0.003881,16643165.000000,595706.000000,0.035793
352,285,274,0.004341,0.004009,17076686.000000,615324.000000,0.036033
353,285,273,0.004265,0.003934,16748106.000000,599720.000000,0.035808
354,286,272,0.004304,0.003964,16880369.000000,608167.000000,0.036028
355,287,271,0.004349,0.003995,17044953.000000,616328.000000,0.036159
356,288,269,0.004440,0.004096,17389172.000000,627003.000000,0.036057
357,289,268,0.004439,0.004079,17364400.000000,630103.000000,0.036287
358,289,267,0.004532,0.004182,17751231.000000,648804.000000,0.036550
359,289,265,0.004547,0.004205,17852745.000000,651340.000000,0.036484
360,290,264,0.004537,0.004180,17737637.000000,640909.000000,0.036133
361,290,262,0.004623,0.004262,18115747.000000,656675.000000,0.036249
362,291,261,0.004512,0.004166,17723291.000000,636789.000000,0.035930
363,291,260,0.004491,0.004159,17695289.000000,634617.000000,0.035864
364,292,259,0.004552,0.004207,17814011.000000,637699.000000,0.035798
365,293,257,0.004634,0.004294,18181107.000000,657114.000000,0.036143
366,294,256,0.004787,0.004435,18274888.000000,662601.000000,0.036257
367,295,254,0.004746,0.004404,18356400.000000,665129.000000,0.036234
368,296,253,0.004859,0.004489,18848450.000000,690157.000000,0.036616
369,296,251,0.004805,0.004442,18668374.000000,682247.000000,0.036546
370,296,249,0.004844,0.004490,18821031.000000,688530.000000,0.036583
371,297,248,0.004797,0.004447,18657815.000000,683574.000000,0.036637
372,298,246,0.004883,0.004518,18943537.000000,692997.000000,0.036582
373,299,245,0.004937,0.004590,19196798.000000,703972.000000,0.036671
374,300,243,0.004997,0.004632,19325043.000000,704204.000000,0.036440
375,300,242,0.004990,0.004638,19439101.000000,711016.000000,0.036577
376,301,240,0.004978,0.004623,19348613.000000,704290.000000,0.036400
377,301,239,0.004994,0.004648,19438720.000000,710912.000000,0.036572
378,301,237,0.005048,0.004703,19557695.000000,714485.000000,0.036532
379,302,236,0.005095,0.004740,19818946.000000,724181.000000,0.036540
380,303,234,0.005141,0.004787,19899274.000000,729589.000000,0.036664
381,304,233,0.005074,0.004707,19670485.000000,714861.000000,0.036342
382,304,231,0.005154,0.004779,20045028.000000,731782.000000,0.036507
383,305,230,0.005166,0.004813,20226083.000000,743377.000000,0.036753
384,306,229,0.005168,0.004824,20324479.000000,718288.000000,0.035341
385,307,227,0.005225,0.004853,20636244.000000,728950.000000,0.035324
386,308,226,0.005403,0.005035,20887308.000000,739733.000000,0.035415
387,309,224,0.005338,0.004990,20959363.000000,742861.000000,0.035443
388,310,223,0.005418,0.005057,21204959.000000,753872.000000,0.035552
389,311,221,0.005345,0.004987,21152854.000000,753831.000000,0.035637
390,312,220,0.005385,0.005039,21134659.000000,745037.000000,0.035252
391,313,219,0.005460,0.005052,21088492.000000,744161.000000,0.035288
392,314,217,0.005433,0.005070,21393281.000000,751246.000000,0.035116
393,315,216,0.005374,0.005023,21338739.000000,752550.000000,0.035267
394,316,214,0.005549,0.005172,21407353.000000,750756.000000,0.035070
395,317,213,0.005548,0.005134,21464450.000000,758197.000000,0.035323
396,318,212,0.005474,0.005091,21539859.000000,755250.000000,0.035063
397,319,211,0.005570,0.005215,21522604.000000,754470.000000,0.035055
398,320,209,0.005574,0.005147,21682971.000000,758966.000000,0.035003
399,320,208,0.005692,0.005308,22054749.000000,773502.000000,0.035072
400,321,207,0.005534,0.005186,21740610.000000,762641.000000,0.035079
401,322,206,0.005689,0.005282,21950646.000000,772810.000000,0.035207
402,323,204,0.005681,0.005302,22184471.000000,781501.000000,0.035227
403,323,203,0.005633,0.005269,22121653.000000,776355.000000,0.035095
404,324,202,0.006017,0.005603,22539346.000000,793895.000000,0.035223
405,324,201,0.005710,0.005354,22457924.000000,784325.000000,0.034924
406,324,200,0.005759,0.005382,22485536.000000,791412.000000,0.035196
407,325,199,0.005643,0.005279,22427632.000000,788088.000000,0.035139
408,326,198,0.005641,0.005293,22469687.000000,784618.000000,0.034919
