frame,nb of entities,FPS,frame length,physics length,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-load-miss-ratio
153,129,300,0.003319,0.000866,3409617.000000,143213.000000,0.042003
154,130,300,0.003324,0.000829,3431363.000000,143670.000000,0.041870
155,131,300,0.003326,0.000907,3428440.000000,140987.000000,0.041123
156,132,300,0.003351,0.000979,3635327.000000,153968.000000,0.042353
157,133,300,0.003294,0.000891,3567464.000000,145888.000000,0.040894
158,134,300,0.003315,0.001512,3801936.000000,174098.000000,0.045792
159,135,300,0.003317,0.000949,3587330.000000,145852.000000,0.040658
160,136,300,0.003321,0.000925,3513850.000000,138040.000000,0.039285
161,137,300,0.003323,0.000740,3482082.000000,134323.000000,0.038575
162,137,300,0.003324,0.000812,3719593.000000,147204.000000,0.039575
163,137,300,0.003326,0.000858,3698121.000000,148194.000000,0.040073
164,137,300,0.003324,0.000852,3660585.000000,145648.000000,0.039788
165,138,300,0.003319,0.000944,3662085.000000,138759.000000,0.037891
166,138,300,0.003319,0.001070,3872206.000000,149546.000000,0.038620
167,138,300,0.003327,0.000915,3877404.000000,149709.000000,0.038611
168,138,300,0.003321,0.001011,3972217.000000,154971.000000,0.039014
169,139,300,0.003321,0.000910,3893199.000000,151728.000000,0.038973
170,140,300,0.003328,0.001006,4124707.000000,160150.000000,0.038827
171,140,300,0.003321,0.001020,3996558.000000,154214.000000,0.038587
172,140,300,0.003323,0.000924,4039621.000000,154860.000000,0.038335
173,141,300,0.003330,0.001004,4086679.000000,156046.000000,0.038184
174,142,300,0.003328,0.001080,4207469.000000,162103.000000,0.038527
175,143,300,0.003312,0.001101,4221809.000000,162455.000000,0.038480
176,144,300,0.003327,0.001082,4390841.000000,172704.000000,0.039333
177,144,300,0.003323,0.001020,4518746.000000,179813.000000,0.039793
178,145,300,0.003325,0.000990,4428595.000000,171477.000000,0.038720
179,145,300,0.003325,0.000982,4408595.000000,171752.000000,0.038958
180,146,300,0.003321,0.001120,4492088.000000,172966.000000,0.038505
181,147,300,0.003320,0.001106,4540836.000000,177890.000000,0.039176
182,148,300,0.003323,0.001101,4820473.000000,191222.000000,0.039669
183,149,300,0.003324,0.001173,4532174.000000,175406.000000,0.038702
184,150,300,0.003323,0.001070,4567636.000000,176314.000000,0.038601
185,151,300,0.003325,0.001035,4482418.000000,168020.000000,0.037484
186,151,300,0.003323,0.001215,4645341.000000,178877.000000,0.038507
187,152,300,0.003323,0.001091,4678876.000000,179033.000000,0.038264
188,153,300,0.003325,0.001109,4876478.000000,186715.000000,0.038289
189,153,300,0.003324,0.001286,4943755.000000,192827.000000,0.039004
190,154,300,0.003325,0.001179,4933011.000000,188646.000000,0.038242
191,155,300,0.003323,0.001116,4936543.000000,187885.000000,0.038060
192,155,300,0.003322,0.001247,5007719.000000,189112.000000,0.037764
193,156,300,0.003324,0.001066,4843501.000000,181076.000000,0.037385
194,157,300,0.003324,0.001183,5143219.000000,195774.000000,0.038064
195,158,300,0.003322,0.001322,5110515.000000,192002.000000,0.037570
196,159,300,0.003325,0.001860,5645816.000000,223516.000000,0.039590
197,160,300,0.003328,0.001343,5215558.000000,195098.000000,0.037407
198,161,300,0.003323,0.001387,5260877.000000,198007.000000,0.037638
199,161,300,0.003323,0.001289,5414444.000000,203814.000000,0.037643
200,162,300,0.003327,0.001245,5388551.000000,199981.000000,0.037112
201,163,300,0.003323,0.001425,5543599.000000,208862.000000,0.037676
202,164,300,0.003324,0.001269,5324110.000000,196363.000000,0.036882
203,164,300,0.003331,0.001194,5260759.000000,191575.000000,0.036416
204,165,300,0.003321,0.001550,5462130.000000,203453.000000,0.037248
205,166,300,0.003326,0.001869,5782534.000000,235693.000000,0.040759
206,166,300,0.003325,0.001248,5601282.000000,206089.000000,0.036793
207,167,300,0.003322,0.001290,5742845.000000,213887.000000,0.037244
208,168,300,0.003324,0.001365,6067724.000000,227649.000000,0.037518
209,169,300,0.003322,0.001477,6233537.000000,238733.000000,0.038298
210,170,300,0.003325,0.001417,6261411.000000,233039.000000,0.037218
211,171,300,0.003359,0.002372,6406887.000000,285176.000000,0.044511
212,172,300,0.003360,0.002343,6404602.000000,283254.000000,0.044227
213,173,300,0.003332,0.002072,6454525.000000,271984.000000,0.042138
214,174,300,0.003325,0.001909,6285206.000000,249303.000000,0.039665
215,175,300,0.003350,0.002264,6483325.000000,270028.000000,0.041650
216,176,300,0.003324,0.001440,6412624.000000,232373.000000,0.036237
217,176,300,0.003323,0.001569,6574326.000000,243855.000000,0.037092
218,177,300,0.003355,0.002357,6764066.000000,297068.000000,0.043919
219,178,300,0.003321,0.001466,6560406.000000,238057.000000,0.036287
220,178,300,0.003338,0.001992,6793262.000000,279323.000000,0.041118
221,179,300,0.003321,0.001576,6719095.000000,244841.000000,0.036440
222,179,300,0.003322,0.001709,6721037.000000,243689.000000,0.036258
223,180,300,0.003323,0.001604,7006347.000000,261321.000000,0.037298
224,180,300,0.003327,0.001643,7190186.000000,270146.000000,0.037571
225,181,300,0.003325,0.001849,7173233.000000,267242.000000,0.037255
226,182,300,0.003324,0.001730,7504586.000000,286910.000000,0.038231
227,183,300,0.003327,0.001708,7477299.000000,285185.000000,0.038140
228,184,300,0.003328,0.001898,7427209.000000,279439.000000,0.037624
229,184,300,0.003324,0.001696,7369322.000000,272694.000000,0.037004
230,185,300,0.003327,0.001733,7504671.000000,276438.000000,0.036835
231,186,300,0.003327,0.001885,7379326.000000,272093.000000,0.036872
232,187,300,0.003324,0.001725,7565225.000000,278198.000000,0.036773
233,188,300,0.003327,0.001718,7586360.000000,280987.000000,0.037038
234,188,300,0.003329,0.001947,7661393.000000,279468.000000,0.036477
235,189,300,0.003324,0.001749,7637627.000000,276734.000000,0.036233
236,190,300,0.003327,0.001745,7712989.000000,280777.000000,0.036403
237,191,300,0.003337,0.002074,7735471.000000,283288.000000,0.036622
238,192,300,0.003324,0.001768,7776673.000000,281738.000000,0.036229
239,193,300,0.003327,0.001808,7924537.000000,290656.000000,0.036678
240,194,300,0.003333,0.002028,7929128.000000,286417.000000,0.036122
241,194,300,0.003331,0.001916,8331213.000000,310006.000000,0.037210
242,195,300,0.003331,0.001877,8180303.000000,303593.000000,0.037113
243,196,300,0.003335,0.002055,8080274.000000,296727.000000,0.036722
244,197,300,0.003329,0.001898,8275740.000000,303951.000000,0.036728
245,197,300,0.003329,0.001865,8154772.000000,294855.000000,0.036157
246,198,300,0.003340,0.002136,8409015.000000,305239.000000,0.036299
247,198,300,0.003341,0.002136,8555533.000000,313558.000000,0.036650
248,199,300,0.003339,0.001999,8672364.000000,319024.000000,0.036786
249,200,300,0.003333,0.002008,8705925.000000,320605.000000,0.036826
250,201,300,0.003335,0.002069,8894383.000000,323826.000000,0.036408
251,202,300,0.003339,0.002002,8755959.000000,320050.000000,0.036552
252,203,300,0.003344,0.002224,8815632.000000,321230.000000,0.036439
253,204,300,0.003333,0.002024,8800454.000000,322246.000000,0.036617
254,205,300,0.003343,0.002037,8873098.000000,322807.000000,0.036380
255,206,300,0.003332,0.002025,8821758.000000,316781.000000,0.035909
256,207,300,0.003338,0.002095,9056305.000000,329518.000000,0.036385
257,208,300,0.003341,0.002075,9058682.000000,329180.000000,0.036339
258,209,300,0.003341,0.002109,9161582.000000,331422.000000,0.036175
259,210,300,0.003338,0.002112,9170274.000000,330850.000000,0.036079
260,211,300,0.003344,0.002125,9222789.000000,329686.000000,0.035747
261,211,300,0.003322,0.002120,9306125.000000,331321.000000,0.035602
262,212,300,0.003338,0.002115,9187437.000000,324486.000000,0.035318
263,212,300,0.003346,0.002091,9156489.000000,324217.000000,0.035408
264,213,300,0.003338,0.002150,9240389.000000,325453.000000,0.035221
265,214,300,0.003337,0.002120,9207832.000000,323040.000000,0.035083
266,215,300,0.003353,0.002380,9331696.000000,328245.000000,0.035175
267,216,299,0.003359,0.002476,9564720.000000,340319.000000,0.035581
268,216,299,0.003342,0.002173,9471241.000000,333230.000000,0.035183
269,216,299,0.003355,0.002414,9622821.000000,342089.000000,0.035550
270,217,299,0.003344,0.002195,9491780.000000,332450.000000,0.035025
271,218,299,0.003342,0.002176,9516626.000000,334218.000000,0.035119
272,219,299,0.003344,0.002191,9636892.000000,334309.000000,0.034691
273,220,299,0.003349,0.002280,9961074.000000,351597.000000,0.035297
274,221,299,0.003346,0.002253,9803942.000000,340186.000000,0.034699
275,222,299,0.003353,0.002254,9870873.000000,343725.000000,0.034822
276,222,299,0.003350,0.002328,10206945.000000,358806.000000,0.035153
277,223,299,0.003352,0.002346,10234913.000000,359639.000000,0.035138
278,224,299,0.003367,0.002633,10445626.000000,368528.000000,0.035281
279,225,299,0.003357,0.002420,10371992.000000,363175.000000,0.035015
280,226,299,0.003352,0.002384,10409811.000000,365905.000000,0.035150
281,227,299,0.003356,0.002404,10379469.000000,361747.000000,0.034852
282,228,299,0.003360,0.002444,10529712.000000,364568.000000,0.034623
283,228,299,0.003355,0.002386,10421467.000000,361339.000000,0.034673
284,229,299,0.003355,0.002460,10554923.000000,364312.000000,0.034516
285,230,299,0.003358,0.002418,10489645.000000,363380.000000,0.034642
286,231,299,0.003345,0.002504,10861785.000000,379748.000000,0.034962
287,231,299,0.003364,0.002581,11023091.000000,388458.000000,0.035240
288,232,299,0.003364,0.002562,11007592.000000,382503.000000,0.034749
289,232,299,0.003366,0.002501,11087576.000000,389838.000000,0.035160
290,233,299,0.003362,0.002537,10942786.000000,376580.000000,0.034414
291,234,299,0.003366,0.002584,11102770.000000,384136.000000,0.034598
292,235,299,0.003365,0.002621,11363043.000000,398926.000000,0.035107
293,236,298,0.003367,0.002651,11413214.000000,397985.000000,0.034871
294,236,298,0.003375,0.002696,11461049.000000,400369.000000,0.034933
295,237,298,0.003373,0.002755,11864846.000000,421386.000000,0.035516
296,237,298,0.003370,0.002695,11561450.000000,399773.000000,0.034578
297,238,298,0.003365,0.003013,11844154.000000,409898.000000,0.034608
298,238,298,0.003380,0.002859,12228124.000000,428903.000000,0.035075
299,239,298,0.003380,0.002893,12015325.000000,418916.000000,0.034865
300,240,298,0.003379,0.002850,12111817.000000,422894.000000,0.034916
301,241,298,0.003377,0.002851,12226160.000000,424594.000000,0.034728
302,242,298,0.003384,0.002967,12381727.000000,428666.000000,0.034621
303,243,298,0.003380,0.002891,12246392.000000,421182.000000,0.034392
304,244,298,0.003375,0.002834,12195961.000000,416918.000000,0.034185
305,244,298,0.003382,0.003037,12693059.000000,442885.000000,0.034892
306,245,298,0.003385,0.002940,12421197.000000,428662.000000,0.034511
307,246,298,0.003370,0.002950,12661340.000000,441696.000000,0.034885
308,246,297,0.003461,0.003129,13043326.000000,459320.000000,0.035215
309,246,297,0.003385,0.002972,12568729.000000,431619.000000,0.034341
310,247,297,0.003384,0.002971,12771711.000000,441210.000000,0.034546
311,248,297,0.003373,0.003045,12772287.000000,441660.000000,0.034580
312,249,297,0.003362,0.003029,12829997.000000,440949.000000,0.034369
313,250,297,0.003387,0.002993,12832996.000000,443124.000000,0.034530
314,250,297,0.003378,0.003054,12876507.000000,442025.000000,0.034328
315,251,297,0.003396,0.003060,12939629.000000,446130.000000,0.034478
316,252,297,0.003415,0.003078,13152649.000000,455347.000000,0.034620
317,253,297,0.003472,0.003132,13152622.000000,456168.000000,0.034683
318,254,296,0.003446,0.003113,13195625.000000,456823.000000,0.034619
319,254,296,0.003405,0.003045,13057813.000000,445030.000000,0.034082
320,254,296,0.003417,0.003083,13280096.000000,456122.000000,0.034346
321,255,296,0.003462,0.003123,13282881.000000,458226.000000,0.034497
322,255,296,0.003543,0.003214,13439068.000000,464949.000000,0.034597
323,255,296,0.003466,0.003141,13485051.000000,464650.000000,0.034457
324,255,295,0.003535,0.003222,13584586.000000,469761.000000,0.034580
325,256,295,0.003568,0.003227,13610508.000000,467235.000000,0.034329
326,257,294,0.003931,0.003595,13998035.000000,492706.000000,0.035198
327,258,294,0.003623,0.003274,13842069.000000,478354.000000,0.034558
328,259,293,0.003685,0.003356,14060260.000000,482510.000000,0.034317
329,259,293,0.003674,0.003339,13927252.000000,479853.000000,0.034454
330,260,292,0.003672,0.003342,14329666.000000,494876.000000,0.034535
331,260,292,0.003744,0.003407,14295401.000000,491191.000000,0.034360
332,261,291,0.003675,0.003330,14220092.000000,485621.000000,0.034150
333,262,291,0.003783,0.003448,14473487.000000,494714.000000,0.034181
334,263,290,0.003857,0.003520,14889309.000000,512757.000000,0.034438
335,264,289,0.003918,0.003587,15172272.000000,532075.000000,0.035069
336,265,288,0.003898,0.003555,14961047.000000,515028.000000,0.034425
337,265,288,0.003930,0.003606,15191970.000000,524511.000000,0.034526
338,265,287,0.004145,0.003788,15463653.000000,537320.000000,0.034747
339,266,286,0.004021,0.003623,15470719.000000,530501.000000,0.034291
340,267,285,0.004091,0.003746,15923233.000000,551526.000000,0.034637
341,268,284,0.004113,0.003777,16035276.000000,551701.000000,0.034405
342,269,283,0.004071,0.003725,15949613.000000,543458.000000,0.034073
343,269,282,0.004049,0.003700,15771907.000000,535723.000000,0.033967
344,270,281,0.004132,0.003787,16135369.000000,557520.000000,0.034553
345,271,280,0.004049,0.003733,15984356.000000,547168.000000,0.034231
346,272,279,0.004135,0.003793,16121289.000000,550883.000000,0.034171
347,273,278,0.004120,0.003780,16183663.000000,551606.000000,0.034084
348,274,277,0.004255,0.003905,16549273.000000,567286.000000,0.034279
349,275,276,0.004176,0.003856,16420440.000000,557792.000000,0.033969
350,276,274,0.004282,0.003932,16694469.000000,566840.000000,0.033954
351,277,273,0.004794,0.004344,16844105.000000,572437.000000,0.033984
352,278,271,0.004369,0.003991,16936574.000000,576071.000000,0.034013
353,279,270,0.004246,0.003886,16701753.000000,560500.000000,0.033559
354,280,269,0.004313,0.003959,17052665.000000,576027.000000,0.033779
355,281,268,0.004233,0.003888,16721723.000000,559194.000000,0.033441
356,282,267,0.004502,0.004147,16882739.000000,561931.000000,0.033284
357,283,266,0.004288,0.003935,16898484.000000,557696.000000,0.033003
358,284,264,0.004401,0.004050,17451126.000000,577604.000000,0.033098
359,285,263,0.004420,0.004065,17519915.000000,583495.000000,0.033305
360,286,262,0.004407,0.004053,17494103.000000,577899.000000,0.033034
361,287,261,0.004391,0.004051,17477054.000000,576191.000000,0.032968
362,287,260,0.004482,0.004123,17762117.000000,590728.000000,0.033258
363,288,258,0.004484,0.004131,17797492.000000,592038.000000,0.033265
364,289,257,0.004600,0.004261,18175792.000000,605045.000000,0.033289
365,290,256,0.004519,0.004163,17967415.000000,599407.000000,0.033361
366,290,254,0.004614,0.004261,18192790.000000,609184.000000,0.033485
367,290,253,0.004587,0.004233,18251589.000000,612728.000000,0.033571
368,291,252,0.004599,0.004263,18249600.000000,609775.000000,0.033413
369,292,251,0.004618,0.004265,18298223.000000,614712.000000,0.033594
370,293,249,0.004666,0.004272,18364405.000000,615525.000000,0.033517
371,293,248,0.004648,0.004248,18243016.000000,608029.000000,0.033329
372,293,247,0.004805,0.004430,18239364.000000,604885.000000,0.033164
373,294,245,0.004887,0.004487,18350851.000000,614885.000000,0.033507
374,295,244,0.004702,0.004318,18362882.000000,610774.000000,0.033261
375,296,242,0.004703,0.004317,18346828.000000,605877.000000,0.033024
376,297,241,0.004732,0.004358,18658835.000000,619775.000000,0.033216
377,298,240,0.004727,0.004353,18539426.000000,613353.000000,0.033084
378,299,239,0.004761,0.004393,18789271.000000,619319.000000,0.032961
379,300,237,0.005046,0.004672,19203164.000000,634123.000000,0.033022
380,301,236,0.004885,0.004517,19384697.000000,640980.000000,0.033066
381,302,234,0.004895,0.004530,19407142.000000,644482.000000,0.033208
382,302,233,0.004908,0.004564,19534857.000000,645234.000000,0.033030
383,302,232,0.004947,0.004582,19565342.000000,650576.000000,0.033251
384,302,230,0.005056,0.004694,19799863.000000,661920.000000,0.033431
385,303,229,0.004936,0.004572,19299236.000000,633893.000000,0.032845
386,304,228,0.004985,0.004620,19601531.000000,645850.000000,0.032949
387,304,227,0.005031,0.004669,19460195.000000,640776.000000,0.032928
388,305,226,0.005184,0.004803,19450364.000000,637453.000000,0.032773
389,306,224,0.005290,0.004922,19684501.000000,641498.000000,0.032589
390,306,223,0.004970,0.004613,19840390.000000,651500.000000,0.032837
391,307,222,0.005094,0.004728,20242230.000000,665467.000000,0.032875
392,308,221,0.005068,0.004712,20109709.000000,661598.000000,0.032899
393,309,220,0.005382,0.004987,20538371.000000,686105.000000,0.033406
394,310,219,0.005362,0.004973,20829175.000000,691344.000000,0.033191
395,310,217,0.005234,0.004874,20633124.000000,678097.000000,0.032864
396,310,216,0.005216,0.004849,20651306.000000,682044.000000,0.033027
397,310,215,0.005193,0.004825,20636106.000000,683487.000000,0.033121
398,311,215,0.005253,0.004860,20822538.000000,687372.000000,0.033011
399,312,214,0.005407,0.004990,20680224.000000,686141.000000,0.033179
400,312,213,0.005348,0.004978,20947341.000000,694807.000000,0.033169
401,313,212,0.005341,0.004978,20948601.000000,692178.000000,0.033042
402,313,211,0.005428,0.005056,21265253.000000,704340.000000,0.033122
403,314,210,0.005317,0.004943,20955098.000000,691439.000000,0.032996
404,314,209,0.005380,0.005011,21168036.000000,698496.000000,0.032998
405,315,208,0.005358,0.005005,21228066.000000,697662.000000,0.032865
406,316,207,0.005428,0.005046,21245996.000000,693564.000000,0.032644
407,317,206,0.005353,0.004996,21206668.000000,691991.000000,0.032631
408,318,205,0.005415,0.005060,21278194.000000,689212.000000,0.032391
