frame,nb of entities,FPS,frame length,physics length,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-load-miss-ratio
112,96,300,0.003326,0.000314,1655195.000000,65298.000000,0.039450
113,96,300,0.003327,0.000315,1649268.000000,65136.000000,0.039494
114,97,300,0.003320,0.000329,1657666.000000,66046.000000,0.039843
115,98,300,0.003322,0.000319,1645960.000000,61702.000000,0.037487
116,99,300,0.003327,0.000358,1795595.000000,72107.000000,0.040158
117,100,300,0.003324,0.000365,1794430.000000,73368.000000,0.040887
118,100,300,0.003322,0.000383,1904287.000000,78308.000000,0.041122
119,101,300,0.003330,0.000390,1935402.000000,79127.000000,0.040884
120,101,300,0.003319,0.000423,1826872.000000,70620.000000,0.038656
121,102,300,0.003326,0.000373,1893735.000000,73328.000000,0.038721
122,102,300,0.003325,0.000395,1947524.000000,75092.000000,0.038558
123,103,300,0.003320,0.000415,1950339.000000,75596.000000,0.038760
124,104,300,0.003325,0.000420,2033181.000000,80106.000000,0.039399
125,105,300,0.003325,0.000430,2019218.000000,76481.000000,0.037877
126,106,300,0.003320,0.000435,2052028.000000,81682.000000,0.039805
127,107,300,0.003325,0.000424,2084829.000000,81611.000000,0.039145
128,108,300,0.003324,0.000558,2338278.000000,97025.000000,0.041494
129,108,300,0.003321,0.000499,2293816.000000,94963.000000,0.041400
130,108,300,0.003327,0.000482,2245584.000000,89139.000000,0.039695
131,109,300,0.003326,0.000532,2259539.000000,90073.000000,0.039863
132,110,300,0.003320,0.000481,2236789.000000,88493.000000,0.039563
133,110,300,0.003324,0.000469,2227579.000000,87517.000000,0.039288
134,110,300,0.003326,0.000489,2228390.000000,88703.000000,0.039806
135,111,300,0.003322,0.000485,2212041.000000,84777.000000,0.038325
136,111,300,0.003323,0.000474,2246586.000000,87331.000000,0.038873
137,112,300,0.003327,0.000494,2296061.000000,88962.000000,0.038745
138,113,300,0.003321,0.000581,2458116.000000,97826.000000,0.039797
139,113,300,0.003326,0.000519,2413751.000000,95316.000000,0.039489
140,114,300,0.003327,0.000552,2399750.000000,92073.000000,0.038368
141,115,300,0.003320,0.000504,2362538.000000,90489.000000,0.038302
142,115,300,0.003325,0.000528,2460056.000000,96861.000000,0.039373
143,116,300,0.003327,0.000546,2490430.000000,97881.000000,0.039303
144,117,300,0.003320,0.000566,2531478.000000,98441.000000,0.038887
145,117,300,0.003324,0.000549,2516228.000000,93037.000000,0.036975
146,118,300,0.003324,0.000629,2701316.000000,108070.000000,0.040006
147,119,300,0.003324,0.000568,2569409.000000,98755.000000,0.038435
148,119,300,0.003325,0.000643,2869640.000000,118664.000000,0.041352
149,120,300,0.003322,0.000667,2907403.000000,118891.000000,0.040893
150,121,300,0.003322,0.000669,2880447.000000,115244.000000,0.040009
151,122,300,0.003326,0.000717,3150690.000000,133226.000000,0.042285
152,123,300,0.003321,0.001227,3383251.000000,165572.000000,0.048939
153,124,300,0.003324,0.000749,3213677.000000,138587.000000,0.043124
154,124,300,0.003325,0.000678,3185484.000000,132314.000000,0.041537
155,124,300,0.003320,0.000692,3064064.000000,121792.000000,0.039749
156,125,300,0.003323,0.000906,3026347.000000,122975.000000,0.040635
157,126,300,0.003319,0.000725,3048757.000000,120115.000000,0.039398
158,126,300,0.003330,0.000640,3048785.000000,121572.000000,0.039876
159,127,300,0.003317,0.001099,3208628.000000,161211.000000,0.050243
160,128,300,0.003320,0.001007,3163979.000000,140616.000000,0.044443
161,128,300,0.003318,0.000712,3084351.000000,121591.000000,0.039422
162,129,300,0.003324,0.000791,3093413.000000,122201.000000,0.039504
163,130,300,0.003388,0.000922,3180288.000000,128492.000000,0.040403
164,131,300,0.003390,0.001050,3130233.000000,123532.000000,0.039464
165,131,300,0.003391,0.001044,3092283.000000,119524.000000,0.038652
166,131,300,0.003372,0.000741,3163922.000000,123205.000000,0.038941
167,132,300,0.003369,0.001112,3331470.000000,132277.000000,0.039705
168,132,300,0.003384,0.001057,3311892.000000,131184.000000,0.039610
169,133,300,0.003368,0.000733,3431205.000000,136679.000000,0.039834
170,134,300,0.003392,0.001113,3414516.000000,133967.000000,0.039235
171,135,300,0.003381,0.001062,3454903.000000,137919.000000,0.039920
172,136,300,0.003330,0.000912,3480558.000000,138246.000000,0.039719
173,137,300,0.003376,0.001042,3577490.000000,149061.000000,0.041666
174,138,299,0.003372,0.001083,3615453.000000,145706.000000,0.040301
175,138,299,0.003378,0.000908,3442545.000000,133115.000000,0.038668
176,139,299,0.003391,0.001083,3560555.000000,139520.000000,0.039185
177,140,299,0.003384,0.001026,3580711.000000,138620.000000,0.038713
178,141,299,0.003625,0.000921,3591910.000000,139176.000000,0.038747
179,142,299,0.003322,0.000842,3739525.000000,144471.000000,0.038634
180,143,299,0.003318,0.000984,3755993.000000,141335.000000,0.037629
181,144,299,0.003329,0.000969,3864149.000000,148956.000000,0.038548
182,145,299,0.003319,0.000873,3897008.000000,147664.000000,0.037892
183,145,299,0.003321,0.001059,3912647.000000,146264.000000,0.037382
184,145,299,0.003326,0.000992,4027617.000000,155108.000000,0.038511
185,145,299,0.003321,0.000911,3987310.000000,149540.000000,0.037504
186,146,299,0.003321,0.001048,4075971.000000,155151.000000,0.038065
187,147,299,0.003326,0.001008,4123710.000000,156013.000000,0.037833
188,148,299,0.003409,0.001226,4166218.000000,159285.000000,0.038233
189,149,299,0.003389,0.001094,4264284.000000,162715.000000,0.038158
190,150,298,0.003385,0.001021,4222743.000000,158810.000000,0.037608
191,151,298,0.003396,0.001123,4289565.000000,164108.000000,0.038257
192,152,298,0.003323,0.001071,4318512.000000,162970.000000,0.037738
193,153,298,0.003362,0.001023,4371470.000000,164900.000000,0.037722
194,154,298,0.003317,0.001000,4542057.000000,173217.000000,0.038136
195,155,298,0.003324,0.001022,4546994.000000,169637.000000,0.037308
196,156,298,0.003326,0.001061,4522359.000000,167816.000000,0.037108
197,157,298,0.003318,0.001038,4652257.000000,173930.000000,0.037386
198,158,298,0.003322,0.001136,4647031.000000,173159.000000,0.037262
199,159,298,0.003323,0.001129,4808264.000000,182559.000000,0.037968
200,160,298,0.003322,0.001079,4896397.000000,183373.000000,0.037451
201,161,298,0.003325,0.001084,5004200.000000,188919.000000,0.037752
202,162,298,0.003324,0.001210,5162888.000000,195474.000000,0.037861
203,162,298,0.003321,0.001129,5209426.000000,195894.000000,0.037604
204,163,298,0.003324,0.001313,5317125.000000,202406.000000,0.038067
205,164,298,0.003322,0.001203,5102674.000000,190281.000000,0.037290
206,165,298,0.003323,0.001194,5422892.000000,209733.000000,0.038675
207,166,298,0.003325,0.001326,5383950.000000,206443.000000,0.038344
208,166,298,0.003320,0.001386,5789356.000000,228126.000000,0.039404
209,166,298,0.003325,0.001465,5720247.000000,226563.000000,0.039607
210,167,298,0.003321,0.001417,5637600.000000,216550.000000,0.038412
211,168,298,0.003326,0.001384,5814080.000000,226649.000000,0.038983
212,168,298,0.003325,0.001359,6000354.000000,234547.000000,0.039089
213,168,298,0.003319,0.001708,5972363.000000,230739.000000,0.038634
214,169,298,0.003330,0.001369,6000652.000000,232111.000000,0.038681
215,170,298,0.003316,0.001609,6081418.000000,239922.000000,0.039452
216,171,298,0.003319,0.001605,6109716.000000,236961.000000,0.038784
217,172,298,0.003331,0.001376,6078619.000000,232638.000000,0.038272
218,173,298,0.003316,0.001418,6219972.000000,239159.000000,0.038450
219,173,298,0.003320,0.001560,6250257.000000,244286.000000,0.039084
220,174,298,0.003328,0.001436,6180126.000000,236391.000000,0.038250
221,175,298,0.003324,0.001379,6221275.000000,239374.000000,0.038477
222,175,298,0.003323,0.001546,6197771.000000,239404.000000,0.038627
223,176,298,0.003324,0.001542,6255175.000000,241931.000000,0.038677
224,177,298,0.003324,0.001424,6360473.000000,247567.000000,0.038923
225,178,299,0.003321,0.001733,6548921.000000,254519.000000,0.038864
226,179,299,0.003327,0.001588,6884028.000000,274612.000000,0.039891
227,179,299,0.003324,0.001706,6785407.000000,264681.000000,0.039007
228,180,299,0.003319,0.001745,6911341.000000,272187.000000,0.039383
229,181,299,0.003328,0.001498,6700639.000000,253472.000000,0.037828
230,182,299,0.003324,0.001724,6728550.000000,252200.000000,0.037482
231,183,299,0.003322,0.001712,6761101.000000,256474.000000,0.037934
232,184,299,0.003332,0.001577,6916216.000000,264729.000000,0.038277
233,185,299,0.003322,0.001559,6944045.000000,265208.000000,0.038192
234,186,299,0.003320,0.001772,7022918.000000,266375.000000,0.037929
235,186,299,0.003327,0.001575,6970643.000000,261268.000000,0.037481
236,187,299,0.003323,0.001632,7199286.000000,279351.000000,0.038803
237,188,299,0.003356,0.002001,7352477.000000,299754.000000,0.040769
238,189,295,0.006528,0.002726,7876054.000000,336506.000000,0.042725
239,190,295,0.003376,0.002662,7725438.000000,304740.000000,0.039446
240,191,295,0.003378,0.002770,7963645.000000,317850.000000,0.039913
241,192,295,0.003380,0.002705,7816719.000000,316768.000000,0.040524
242,193,295,0.003355,0.002479,7901153.000000,322921.000000,0.040870
243,193,295,0.003408,0.002121,7663861.000000,302427.000000,0.039461
244,194,295,0.003415,0.001713,7511192.000000,283914.000000,0.037799
245,195,294,0.003417,0.001726,7555093.000000,288370.000000,0.038169
246,196,294,0.003426,0.001729,7593910.000000,287941.000000,0.037917
247,197,294,0.003417,0.001736,7645852.000000,290117.000000,0.037944
248,198,294,0.003348,0.001750,7664826.000000,285054.000000,0.037190
249,199,294,0.003344,0.002290,7961642.000000,302936.000000,0.038049
250,200,294,0.003325,0.001830,7968176.000000,305575.000000,0.038349
251,201,295,0.003325,0.001813,7975326.000000,302575.000000,0.037939
252,202,294,0.003339,0.002065,8188536.000000,313592.000000,0.038296
253,203,295,0.003325,0.001826,7989051.000000,300320.000000,0.037591
254,204,295,0.003331,0.001954,8299399.000000,317969.000000,0.038312
255,205,294,0.003352,0.002103,8324867.000000,318912.000000,0.038308
256,206,294,0.003331,0.001992,8480041.000000,326375.000000,0.038487
257,207,294,0.003329,0.001953,8493751.000000,327568.000000,0.038566
258,207,294,0.003342,0.002185,8575450.000000,328674.000000,0.038327
259,207,294,0.003333,0.002002,8673270.000000,332930.000000,0.038386
260,208,294,0.003333,0.002001,8709154.000000,333834.000000,0.038331
261,209,294,0.003349,0.002173,8549930.000000,327146.000000,0.038263
262,209,294,0.003328,0.001926,8469095.000000,319269.000000,0.037698
263,210,294,0.003326,0.001960,8588985.000000,322325.000000,0.037528
264,211,294,0.003341,0.002138,8839458.000000,338558.000000,0.038301
265,212,294,0.003418,0.002537,9064620.000000,345154.000000,0.038077
266,213,294,0.003439,0.002156,9283598.000000,362092.000000,0.039003
267,213,294,0.003461,0.002429,9535710.000000,373930.000000,0.039214
268,214,294,0.003458,0.002520,9680220.000000,377228.000000,0.038969
269,214,293,0.003447,0.002277,9826485.000000,385071.000000,0.039187
270,214,293,0.003458,0.002500,9816988.000000,384983.000000,0.039216
271,215,293,0.003460,0.002531,9844465.000000,386792.000000,0.039290
272,216,293,0.003444,0.002242,9698189.000000,373714.000000,0.038534
273,217,293,0.003456,0.002447,9679241.000000,366121.000000,0.037825
274,218,293,0.003459,0.002526,9930458.000000,379944.000000,0.038260
275,218,292,0.003447,0.002286,9887015.000000,377976.000000,0.038230
276,219,292,0.003460,0.002514,9968375.000000,382022.000000,0.038323
277,220,292,0.003461,0.002569,10114642.000000,389868.000000,0.038545
278,221,292,0.003444,0.002301,9929419.000000,377452.000000,0.038014
279,221,292,0.003458,0.002517,9978759.000000,382676.000000,0.038349
280,221,291,0.003461,0.002542,9993544.000000,383739.000000,0.038399
281,222,291,0.003379,0.002297,9967822.000000,380749.000000,0.038198
282,223,291,0.003682,0.002593,10269914.000000,397525.000000,0.038708
283,224,291,0.003449,0.002371,10248905.000000,393977.000000,0.038441
284,225,290,0.003465,0.002419,10480622.000000,401808.000000,0.038338
285,226,290,0.003453,0.002331,10150459.000000,384738.000000,0.037904
286,227,290,0.003450,0.002379,10335514.000000,392185.000000,0.037945
287,228,290,0.003466,0.002623,10372710.000000,394087.000000,0.037993
288,229,290,0.003477,0.002751,10978757.000000,428665.000000,0.039045
289,230,289,0.003465,0.002553,10970312.000000,426495.000000,0.038877
290,231,289,0.003533,0.002934,11276136.000000,438630.000000,0.038899
291,231,289,0.003427,0.002807,11073546.000000,422879.000000,0.038188
292,232,289,0.003466,0.002614,11172971.000000,424721.000000,0.038013
293,232,289,0.003432,0.002836,11273590.000000,431109.000000,0.038241
294,233,288,0.003478,0.002874,11323169.000000,432165.000000,0.038166
295,234,288,0.003467,0.002604,11201934.000000,423709.000000,0.037825
296,235,288,0.003462,0.002863,11394822.000000,431947.000000,0.037907
297,236,288,0.003505,0.002914,11495180.000000,429876.000000,0.037396
298,237,292,0.003489,0.002727,11723826.000000,441911.000000,0.037693
299,238,292,0.003510,0.002899,11595148.000000,435313.000000,0.037543
300,239,292,0.003582,0.002975,11819426.000000,442042.000000,0.037400
301,240,292,0.003357,0.002747,11838484.000000,441917.000000,0.037329
302,241,291,0.003843,0.003016,11982764.000000,444299.000000,0.037078
303,242,290,0.004062,0.003705,12372174.000000,474420.000000,0.038346
304,243,290,0.003533,0.003141,12715478.000000,489344.000000,0.038484
305,244,290,0.003399,0.003041,12897173.000000,497289.000000,0.038558
306,245,290,0.003327,0.003025,12802082.000000,491489.000000,0.038391
307,246,290,0.003476,0.003133,13154296.000000,514241.000000,0.039093
308,247,290,0.003498,0.003162,13291303.000000,515022.000000,0.038749
309,248,290,0.003378,0.003058,12998585.000000,501656.000000,0.038593
310,249,289,0.003476,0.003148,13214518.000000,504411.000000,0.038171
311,249,289,0.003623,0.003297,13008645.000000,486567.000000,0.037403
312,249,289,0.003483,0.003130,13231756.000000,500636.000000,0.037836
313,250,288,0.003609,0.003258,13046861.000000,489566.000000,0.037524
314,251,288,0.003435,0.003108,13041366.000000,488467.000000,0.037455
315,252,288,0.003528,0.003189,13574568.000000,515572.000000,0.037981
316,253,288,0.003662,0.003312,13341087.000000,501104.000000,0.037561
317,254,287,0.003626,0.003298,13765556.000000,524097.000000,0.038073
318,255,286,0.004109,0.003515,13920833.000000,528994.000000,0.038000
319,256,286,0.003799,0.003442,14348882.000000,547650.000000,0.038167
320,257,285,0.003743,0.003419,14282012.000000,534531.000000,0.037427
321,258,284,0.003970,0.003618,14446695.000000,552521.000000,0.038245
322,259,283,0.003851,0.003511,14608587.000000,559587.000000,0.038305
323,260,282,0.004058,0.003717,14717984.000000,566180.000000,0.038469
324,261,282,0.003840,0.003515,14645756.000000,556348.000000,0.037987
325,262,281,0.003846,0.003529,14615402.000000,554059.000000,0.037909
326,263,280,0.004050,0.003712,14724309.000000,564896.000000,0.038365
327,264,280,0.003855,0.003524,14640832.000000,553075.000000,0.037776
328,265,279,0.003976,0.003570,14781490.000000,555911.000000,0.037609
329,266,279,0.003923,0.003568,14767595.000000,549576.000000,0.037215
330,267,278,0.003854,0.003529,14840246.000000,554757.000000,0.037382
331,268,277,0.004112,0.003768,14903425.000000,561272.000000,0.037661
332,269,277,0.003987,0.003656,15123001.000000,569984.000000,0.037690
333,270,276,0.004088,0.003687,15210789.000000,561879.000000,0.036940
334,270,275,0.004074,0.003703,15461193.000000,573445.000000,0.037089
335,271,274,0.003973,0.003640,15366205.000000,565371.000000,0.036793
336,272,273,0.004245,0.003904,15714240.000000,586101.000000,0.037297
337,273,273,0.004010,0.003690,15405630.000000,558858.000000,0.036276
338,274,272,0.004262,0.003896,15604646.000000,571527.000000,0.036625
339,275,271,0.004136,0.003781,15864220.000000,580553.000000,0.036595
340,276,270,0.004020,0.003691,15717299.000000,572062.000000,0.036397
341,277,269,0.004309,0.003973,15972207.000000,576466.000000,0.036092
342,278,268,0.004215,0.003879,16279318.000000,588024.000000,0.036121
343,279,267,0.004374,0.004014,16173142.000000,585378.000000,0.036194
344,280,266,0.004123,0.003790,16152276.000000,578728.000000,0.035830
345,281,266,0.004158,0.003818,16229287.000000,584083.000000,0.035989
346,282,265,0.004233,0.003902,16557598.000000,596179.000000,0.036006
347,283,264,0.004228,0.003895,16517258.000000,595740.000000,0.036068
348,284,263,0.004237,0.003870,16580350.000000,598883.000000,0.036120
349,285,262,0.004310,0.003967,16737003.000000,602410.000000,0.035993
350,286,261,0.004367,0.004028,17100027.000000,618530.000000,0.036171
351,287,260,0.004404,0.004057,17178959.000000,620508.000000,0.036120
352,287,259,0.004422,0.004082,17334628.000000,626104.000000,0.036119
353,288,258,0.004432,0.004086,17344254.000000,623301.000000,0.035937
354,288,257,0.004514,0.004167,17680367.000000,634680.000000,0.035897
355,288,255,0.004419,0.004069,17374416.000000,618701.000000,0.035610
356,289,254,0.004437,0.004088,17399698.000000,622129.000000,0.035755
357,289,253,0.004450,0.004122,17505569.000000,622819.000000,0.035578
358,290,252,0.004472,0.004139,17554074.000000,628276.000000,0.035791
359,290,251,0.004483,0.004121,17576905.000000,627912.000000,0.035724
360,291,250,0.004480,0.004145,17709927.000000,624697.000000,0.035274
361,292,249,0.004560,0.004178,17858882.000000,633257.000000,0.035459
362,293,248,0.004635,0.004292,18323714.000000,646633.000000,0.035289
363,294,248,0.004602,0.004220,17987659.000000,633024.000000,0.035192
364,294,246,0.004756,0.004389,18542220.000000,658807.000000,0.035530
365,295,245,0.004765,0.004392,18622216.000000,666312.000000,0.035780
366,295,244,0.004880,0.004512,18883031.000000,679879.000000,0.036005
367,296,242,0.004839,0.004503,18967457.000000,681348.000000,0.035922
368,297,241,0.004786,0.004436,18876197.000000,670553.000000,0.035524
369,297,240,0.004838,0.004490,19037168.000000,681882.000000,0.035818
370,298,238,0.004846,0.004488,19043180.000000,683300.000000,0.035882
371,299,237,0.004820,0.004485,18919850.000000,671027.000000,0.035467
372,300,236,0.004868,0.004512,19207212.000000,683908.000000,0.035607
373,301,235,0.004837,0.004483,19065728.000000,675532.000000,0.035432
374,302,233,0.004838,0.004506,19171201.000000,672908.000000,0.035100
375,303,232,0.004866,0.004517,19222940.000000,676958.000000,0.035216
376,304,231,0.004964,0.004621,19598211.000000,699230.000000,0.035678
377,305,230,0.004989,0.004640,19569165.000000,699666.000000,0.035753
378,306,229,0.004965,0.004630,19544572.000000,691207.000000,0.035366
379,307,228,0.004905,0.004549,19457940.000000,684109.000000,0.035158
380,308,227,0.004954,0.004593,19548236.000000,683525.000000,0.034966
381,309,226,0.004935,0.004577,19532889.000000,682486.000000,0.034940
382,309,225,0.005043,0.004678,19937244.000000,704879.000000,0.035355
383,310,224,0.005002,0.004637,19782930.000000,698236.000000,0.035295
384,311,223,0.005045,0.004704,19966742.000000,706587.000000,0.035388
385,312,222,0.005060,0.004702,20029002.000000,710735.000000,0.035485
386,313,221,0.005264,0.004900,20402003.000000,722775.000000,0.035427
387,314,220,0.005103,0.004757,20255562.000000,717658.000000,0.035430
388,315,219,0.005100,0.004765,20228092.000000,715265.000000,0.035360
389,316,218,0.005131,0.004781,20419957.000000,720779.000000,0.035298
390,317,217,0.005129,0.004762,20351191.000000,714086.000000,0.035088
391,318,217,0.005162,0.004819,20409915.000000,717859.000000,0.035172
392,319,216,0.005170,0.004820,20544926.000000,722331.000000,0.035159
393,320,215,0.005172,0.004824,20617459.000000,724941.000000,0.035162
394,321,214,0.005199,0.004870,20679724.000000,722653.000000,0.034945
395,321,213,0.005285,0.004927,20958547.000000,735228.000000,0.035080
396,322,212,0.005286,0.004922,21025077.000000,734760.000000,0.034947
397,323,211,0.005355,0.005006,21274797.000000,746117.000000,0.035070
398,323,210,0.005357,0.004997,21223467.000000,748721.000000,0.035278
399,324,209,0.005362,0.005001,21304784.000000,753052.000000,0.035347
400,325,208,0.005407,0.005045,21465072.000000,753944.000000,0.035124
401,326,208,0.005529,0.005160,21932681.000000,778158.000000,0.035479
402,327,207,0.005435,0.005067,21617272.000000,763423.000000,0.035315
403,328,206,0.005553,0.005190,22054610.000000,776641.000000,0.035214
404,328,205,0.005488,0.005140,21917197.000000,763613.000000,0.034841
405,329,204,0.005701,0.005315,22303601.000000,786103.000000,0.035246
406,330,203,0.005617,0.005249,22331309.000000,779720.000000,0.034916
407,331,202,0.005581,0.005226,22223764.000000,768171.000000,0.034565
408,332,201,0.005677,0.005312,22521350.000000,783811.000000,0.034803
409,333,200,0.005702,0.005331,22600206.000000,784149.000000,0.034697
