Entities,FPS,Frame Time (s),Physics Time (s),Cache References,Cache Misses,Cache miss rate (%)
3.0,302.1333333333333,0.0015762333333333334,2.9033333333333335e-05,651403.9333333333,36344.63333333333,0.05583186666666667
5.0,302.1333333333333,0.0033229333333333333,3.3033333333333334e-05,736211.9666666667,38065.066666666666,0.0517936
6.933333333333334,302.2,0.0033217999999999998,3.24e-05,744329.8666666667,38018.333333333336,0.05116146666666667
8.9,302.26666666666665,0.003323833333333333,3.5866666666666667e-05,756783.1666666666,38316.63333333333,0.0506817
10.866666666666667,302.3,0.0033244,3.62e-05,752721.8333333334,38721.066666666666,0.05149323333333333
12.766666666666667,302.3333333333333,0.0033202333333333333,3.926666666666667e-05,738828.6333333333,35157.6,0.0476069
14.666666666666666,302.3666666666667,0.0033266,3.8900000000000004e-05,770517.9666666667,38314.96666666667,0.0498322
16.5,302.4,0.0033234333333333334,4.7833333333333335e-05,785670.2666666667,39328.76666666667,0.05010966666666667
18.4,302.4,0.0033221333333333333,4.5566666666666665e-05,791862.2333333333,39411.86666666667,0.04979513333333333
20.2,302.3666666666667,0.0033448333333333333,4.763333333333333e-05,783245.1666666666,39179.666666666664,0.05009556666666667
22.066666666666666,302.46666666666664,0.0033254333333333336,5.09e-05,762660.1333333333,36100.1,0.0474386
23.8,302.4,0.0033714333333333332,5.676666666666666e-05,798707.9333333333,40321.63333333333,0.0506114
25.566666666666666,302.3333333333333,0.0033250000000000003,6.11e-05,810391.7333333333,40586.933333333334,0.050194300000000004
27.233333333333334,302.3,0.0033245999999999996,6.123333333333334e-05,825372.8333333334,41661.3,0.05057166666666667
28.933333333333334,302.3666666666667,0.003324133333333333,6.353333333333334e-05,831339.6666666666,41383.066666666666,0.0498742
30.666666666666668,302.3666666666667,0.0033245,6.763333333333333e-05,806340.3,38446.166666666664,0.0478039
32.333333333333336,302.3333333333333,0.0033235666666666668,7.15e-05,850605.4,41831.7,0.04924123333333333
34.03333333333333,302.43333333333334,0.0033214,7.493333333333333e-05,864117.3333333334,40989.76666666667,0.047425999999999996
35.766666666666666,302.5,0.0033235333333333336,7.926666666666666e-05,880775.8666666667,42902.333333333336,0.04869096666666666
37.53333333333333,302.46666666666664,0.003318733333333333,7.64e-05,874620.7666666667,42176.066666666666,0.04828523333333334
39.233333333333334,302.53333333333336,0.0033226999999999996,7.736666666666667e-05,863864.5666666667,38990.566666666666,0.04520676666666667
40.666666666666664,302.6333333333333,0.0033274666666666666,7.97e-05,888368.8,41683.63333333333,0.0469739
42.3,302.6333333333333,0.0033274666666666666,8.366666666666666e-05,888988.3,41477.1,0.04676866666666667
43.86666666666667,302.6666666666667,0.0033251333333333332,8.666666666666667e-05,897869.8666666667,42210.13333333333,0.04715423333333334
45.63333333333333,302.6666666666667,0.0033359,8.523333333333334e-05,896386.3333333334,41593.566666666666,0.04652473333333333
47.2,302.7,0.0033285333333333334,8.783333333333335e-05,885155.0333333333,38940.2,0.04413676666666667
48.63333333333333,302.76666666666665,0.0033262666666666668,8.716666666666667e-05,927536.3666666667,41348.53333333333,0.0446794
50.2,302.76666666666665,0.0033257,9.11e-05,930181.8666666667,40738.36666666667,0.0438816
51.833333333333336,302.76666666666665,0.0033216,9.623333333333333e-05,955176.6333333333,42678.7,0.0447453
53.36666666666667,302.8,0.0033236999999999997,9.693333333333334e-05,968642.3,42016.53333333333,0.04346923333333333
54.93333333333333,299.96666666666664,0.0033248,9.973333333333332e-05,953798.0,39211.3,0.04116926666666666
56.4,299.93333333333334,0.0033247,0.0001023,991276.5333333333,42356.066666666666,0.0427884
57.766666666666666,299.9,0.0033261,0.00010466666666666667,976612.8666666667,42330.566666666666,0.0433862
59.36666666666667,299.8333333333333,0.003328766666666667,0.00011263333333333334,996043.4333333333,44051.5,0.044303133333333335
61.06666666666667,299.8,0.0033274666666666666,0.00011279999999999999,1001046.8666666667,44273.933333333334,0.0442534
62.5,299.8,0.003329,0.00010903333333333333,987906.9666666667,40062.933333333334,0.04066166666666667
64.06666666666666,299.8333333333333,0.003324633333333333,0.00011333333333333333,1020774.4333333333,43230.0,0.04241263333333333
65.73333333333333,299.8333333333333,0.0033284666666666667,0.0001247,1027068.2666666667,43387.2,0.04226616666666667
67.13333333333334,299.8333333333333,0.0033254333333333336,0.00012006666666666667,1059428.0666666667,44226.566666666666,0.041802
68.76666666666667,299.8333333333333,0.0033269666666666665,0.00013076666666666668,1060904.0333333334,44204.46666666667,0.0416879
70.3,299.8333333333333,0.0033285666666666666,0.00012956666666666665,1059012.8,41613.63333333333,0.03935123333333333
72.06666666666666,299.93333333333334,0.0033233,0.0001320666666666667,1098851.4666666666,45453.53333333333,0.0413919
73.63333333333334,299.93333333333334,0.0033274999999999997,0.00013653333333333334,1097096.1666666667,43701.96666666667,0.0398855
75.13333333333334,299.93333333333334,0.003326433333333333,0.0001388,1115374.6,44870.73333333333,0.0402916
76.73333333333333,299.93333333333334,0.0033266666666666666,0.00013976666666666666,1126414.9,45144.933333333334,0.04011723333333333
78.16666666666667,299.96666666666664,0.0033266333333333334,0.00013996666666666666,1113990.1,41809.86666666667,0.03760686666666667
79.73333333333333,299.96666666666664,0.0033279,0.00015389999999999997,1151015.5,45185.566666666666,0.03933326666666667
81.33333333333333,299.96666666666664,0.0033239666666666666,0.00015523333333333333,1170740.5666666667,45385.666666666664,0.03884323333333333
82.8,299.96666666666664,0.0033300333333333336,0.00015626666666666668,1195873.5666666667,45938.4,0.03851916666666667
