Entities,FPS,Frame Time (s),Physics Time (s),Cache References,Cache Misses,Cache miss rate (%)
3.0,301.73333333333335,0.0018172666666666669,4.206666666666667e-05,472052.9,33013.76666666667,0.0700083
4.966666666666667,301.76666666666665,0.0033280666666666665,3.54e-05,566171.7666666667,35013.03333333333,0.06220833333333333
6.966666666666667,301.8333333333333,0.0033234,3.363333333333333e-05,558670.7333333333,34498.96666666667,0.06219073333333334
8.9,301.9,0.003331533333333333,3.55e-05,558691.1333333333,35182.566666666666,0.06345433333333333
10.866666666666667,301.93333333333334,0.0033332,3.5866666666666667e-05,572536.6666666666,35080.1,0.061704
12.766666666666667,301.96666666666664,0.0033411666666666668,3.84e-05,545465.1333333333,31836.633333333335,0.058843733333333335
14.666666666666666,302.0,0.0033245333333333333,4.9699999999999995e-05,587973.9666666667,35350.63333333333,0.06038486666666667
16.566666666666666,302.03333333333336,0.0033251666666666664,4.5566666666666665e-05,591557.1666666666,35268.666666666664,0.059921499999999996
18.4,302.06666666666666,0.0033247333333333334,4.58e-05,590684.9666666667,35761.566666666666,0.06097096666666667
20.233333333333334,302.06666666666666,0.003326233333333333,4.89e-05,598282.7666666667,36046.7,0.06064836666666666
22.2,302.06666666666666,0.0033281666666666668,5.326666666666667e-05,576079.5666666667,33172.76666666667,0.058048133333333335
23.9,302.06666666666666,0.0033305,5.943333333333334e-05,611499.3333333334,36536.5,0.06019086666666666
25.733333333333334,302.06666666666666,0.003327433333333333,5.736666666666667e-05,630135.7,36625.26666666667,0.05847366666666667
27.566666666666666,302.06666666666666,0.0033176666666666662,6.27e-05,646423.2333333333,37797.433333333334,0.058761633333333334
29.266666666666666,302.06666666666666,0.0033277000000000003,6.383333333333333e-05,646469.6,37902.4,0.05889703333333333
30.966666666666665,302.06666666666666,0.0033258,6.946666666666667e-05,629589.5,34253.0,0.0546915
32.833333333333336,302.03333333333336,0.0033285666666666666,6.85e-05,665265.1333333333,37758.23333333333,0.057010033333333335
34.6,302.03333333333336,0.0033409,7.306666666666666e-05,671629.6333333333,37872.73333333333,0.05663253333333333
36.233333333333334,302.06666666666666,0.0033288666666666665,7.893333333333333e-05,690203.0666666667,39264.2,0.057115766666666665
37.96666666666667,302.06666666666666,0.003329,7.963333333333334e-05,693924.4,38881.666666666664,0.05630383333333333
39.6,302.1666666666667,0.0033287333333333335,7.76e-05,664382.3,35090.23333333333,0.05313293333333333
41.333333333333336,302.2,0.0033283333333333333,9.130000000000001e-05,713660.7,38782.066666666666,0.054551833333333334
43.0,302.23333333333335,0.0033258333333333334,8.510000000000001e-05,725986.3666666667,38896.3,0.05374933333333333
44.766666666666666,302.23333333333335,0.0033274666666666666,8.67e-05,739410.6666666666,39452.1,0.053540533333333334
46.3,302.2,0.003331866666666667,9.8e-05,749638.9333333333,39569.3,0.0529671
47.7,302.26666666666665,0.0033266,8.99e-05,714018.9333333333,35688.833333333336,0.0502126
49.166666666666664,302.26666666666665,0.003326933333333333,9.240000000000001e-05,756606.2333333333,39351.23333333333,0.05221473333333334
50.766666666666666,302.26666666666665,0.0033287666666666662,9.823333333333333e-05,761113.7333333333,39510.96666666667,0.05216546666666667
52.166666666666664,302.23333333333335,0.0033274,9.526666666666666e-05,777707.9,39991.166666666664,0.0516395
53.8,302.23333333333335,0.0033253333333333334,0.00010266666666666666,792559.8666666667,40429.63333333333,0.05119046666666667
55.03333333333333,299.9,0.0033365,0.00010003333333333334,774820.1333333333,36823.666666666664,0.04772953333333333
56.56666666666667,299.9,0.0033317333333333335,0.00010596666666666666,819702.2333333333,40661.1,0.0497527
58.1,299.9,0.0033193,0.00011070000000000001,820749.1,40801.7,0.04985863333333333
59.766666666666666,299.9,0.003328,0.00012166666666666667,834070.9,42243.0,0.050725433333333333
61.1,299.93333333333334,0.0033255999999999997,0.00012383333333333333,848817.6333333333,42914.0,0.0506171
62.733333333333334,299.96666666666664,0.0033237666666666664,0.00012556666666666666,838128.9333333333,38326.13333333333,0.0458088
64.23333333333333,299.93333333333334,0.0033261333333333334,0.000127,876029.6333333333,42116.73333333333,0.04814266666666667
65.9,299.93333333333334,0.0033359333333333333,0.00012246666666666667,884252.5666666667,41661.26666666667,0.047190333333333334
67.4,299.93333333333334,0.003328433333333333,0.00012246666666666667,882690.0,41530.833333333336,0.047225133333333336
68.96666666666667,299.93333333333334,0.0033302333333333333,0.000131,889965.8,42211.5,0.04762703333333333
70.6,299.93333333333334,0.0033281,0.0001304,869373.6,38641.666666666664,0.044586966666666665
72.16666666666667,299.9,0.0033294333333333333,0.0001516,945556.6,45273.066666666666,0.047944766666666666
73.63333333333334,299.93333333333334,0.0033254666666666668,0.0001571,946313.9,43614.9,0.04612693333333333
75.16666666666667,299.9,0.0033222333333333335,0.00016036666666666667,970682.0333333333,44833.5,0.04619876666666667
76.5,299.93333333333334,0.0033233,0.0001594,977354.1333333333,43921.76666666667,0.04497073333333333
78.13333333333334,299.96666666666664,0.0033248333333333333,0.00016506666666666665,962926.4,40518.0,0.04210523333333334
79.66666666666667,299.96666666666664,0.0033235,0.00016923333333333332,1000321.3,43737.2,0.043756833333333335
81.16666666666667,299.96666666666664,0.0033238666666666667,0.00016626666666666668,1013230.2,43186.73333333333,0.0426656
82.66666666666667,299.96666666666664,0.003325366666666667,0.00017163333333333332,1025626.8666666667,43846.73333333333,0.042835
84.06666666666666,299.96666666666664,0.0033242666666666665,0.0001839,1045769.8666666667,45099.333333333336,0.043260733333333336
